num,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
199,5.7778,6.2222,6.7778,5.2222,4.1111,7.0,5.1111,3.4444,5.3333,4.4444,2.3333,6.0,5.7778,6.6667
200,3.4444,7.0,6.7778,6.3333,5.7778,6.0,6.2222,4.3333,7.3333,5.3333,4.3333,6.0,7.4444,5.8889
201,7.0,5.5556,5.8889,5.7778,6.0,7.2222,6.1111,2.2222,5.2222,5.4444,3.3333,6.7778,6.0,6.3333
202,3.6667,6.6667,6.1111,4.3333,5.1111,3.8889,5.6667,3.6667,5.6667,5.0,4.0,4.0,6.2222,5.4444
203,5.5556,3.7778,4.2222,3.6667,4.2222,6.4444,4.3333,2.7778,5.2222,4.7778,4.4444,6.3333,4.6667,5.1111
204,7.2222,5.7778,5.6667,6.2222,6.6667,6.8889,5.0,2.5556,7.1111,5.2222,2.6667,6.6667,6.7778,8.0
205,7.0,7.0,7.5556,5.8889,5.0,7.5556,5.1111,2.2222,7.0,4.8889,2.5556,6.7778,6.8889,6.8889
206,6.6667,6.6667,6.8889,6.6667,5.8889,8.1111,6.2222,1.2222,7.2222,6.4444,2.3333,6.7778,6.7778,7.4444
207,6.1111,6.5556,6.8889,6.1111,5.6667,8.0,4.1111,2.1111,6.7778,6.0,3.3333,5.8889,6.4444,7.1111
208,1.5556,5.5556,6.6667,2.8889,3.7778,1.6667,4.0,6.0,2.4444,3.4444,4.2222,1.6667,2.2222,1.8889
209,3.5556,6.3333,6.1111,3.8889,4.0,4.1111,4.5556,4.3333,4.1111,3.6667,4.4444,4.3333,3.6667,4.7778
210,4.6667,6.0,5.8889,3.8889,3.6667,5.1111,5.1111,4.0,4.7778,4.4444,2.6667,5.2222,6.2222,5.4444
211,2.5556,5.5556,6.8889,4.4444,4.6667,3.5556,4.6667,3.2222,4.5556,4.5556,5.2222,4.0,3.1111,3.0
212,4.8889,5.4444,5.7778,6.1111,3.8889,6.7778,4.4444,2.3333,5.5556,3.4444,4.3333,5.4444,5.1111,5.5556
213,1.2222,5.4444,6.1111,3.4444,2.5556,1.3333,4.8889,7.1111,1.6667,1.8889,5.2222,2.0,1.4444,1.2222
214,2.2222,4.8889,5.2222,4.2222,5.6667,3.1111,3.4444,6.0,4.5556,4.7778,4.3333,5.4444,2.5556,2.8889
215,5.8889,6.4444,6.6667,6.7778,5.3333,5.8889,5.6667,1.7778,6.5556,4.4444,2.4444,6.1111,6.4444,7.0
216,1.7778,6.1111,6.0,4.0,3.6667,3.4444,4.6667,5.5556,3.6667,2.7778,4.1111,3.0,2.3333,1.8889
217,5.6667,6.5556,6.3333,6.2222,6.3333,7.1111,4.5556,2.6667,6.2222,5.6667,3.2222,4.2222,6.2222,7.2222
218,2.4444,6.2222,5.6667,2.5556,6.4444,1.4444,3.1111,7.2222,1.7778,6.2222,4.6667,1.6667,2.0,1.2222
219,8.2222,7.3333,5.8889,6.5556,5.2222,8.0,5.1111,1.5556,6.8889,4.8889,2.4444,7.4444,7.2222,8.3333
220,6.2222,7.0,6.6667,5.8889,4.1111,7.5556,5.1111,2.6667,6.1111,4.0,3.3333,5.6667,7.0,6.5556
221,2.4444,6.2222,7.0,4.1111,3.5556,3.4444,4.5556,4.5556,2.7778,3.7778,5.3333,4.1111,5.6667,5.0
222,2.2222,6.5556,5.7778,2.7778,4.5556,1.6667,3.4444,4.6667,1.8889,4.1111,5.0,2.5556,1.5556,2.5556
223,3.0,6.7778,5.7778,3.7778,3.0,4.6667,3.7778,6.0,4.0,3.0,4.6667,3.0,3.8889,2.8889
224,4.0,6.1111,6.0,4.2222,6.5556,6.5556,4.4444,2.6667,5.7778,5.4444,3.6667,4.5556,6.7778,6.2222
225,2.3333,3.4444,5.3333,3.5556,3.3333,3.7778,3.8889,4.1111,2.7778,3.7778,4.7778,3.6667,2.8889,3.2222
226,5.3333,4.8889,6.1111,2.6667,7.1111,1.7778,3.2222,7.2222,1.2222,3.8889,5.0,2.1111,1.4444,1.3333
227,5.8889,5.4444,5.3333,3.6667,6.2222,6.2222,3.8889,2.7778,5.7778,6.3333,3.4444,5.2222,5.4444,6.0
228,7.5556,7.7778,6.6667,5.5556,5.8889,7.6667,4.8889,2.5556,7.0,6.8889,3.0,5.8889,7.3333,7.8889
229,2.6667,7.1111,7.1111,3.8889,6.4444,5.4444,5.3333,2.4444,5.1111,5.8889,2.8889,2.4444,6.6667,5.6667
230,7.7778,7.5556,7.3333,6.2222,6.6667,7.4444,4.6667,1.7778,5.8889,6.4444,2.3333,6.0,8.0,7.4444
231,1.7778,6.4444,5.7778,4.1111,4.5556,2.8889,5.2222,2.6667,3.7778,5.3333,5.2222,2.5556,5.0,3.8889
232,7.2222,6.7778,7.5556,5.7778,6.1111,7.2222,7.0,2.2222,6.0,6.0,3.7778,7.2222,7.8889,7.3333
233,5.0,6.7778,5.8889,4.8889,4.2222,5.4444,4.5556,3.2222,5.3333,3.4444,4.5556,4.7778,6.3333,5.2222
234,2.3333,7.7778,5.6667,3.7778,3.2222,2.7778,4.1111,4.1111,3.2222,3.0,6.3333,2.1111,2.3333,2.0
235,1.7778,5.2222,4.3333,4.3333,4.2222,5.1111,5.0,6.4444,3.0,3.8889,6.4444,4.0,2.4444,1.4444
236,1.3333,4.5556,5.6667,3.0,4.6667,1.1111,3.3333,5.7778,1.8889,3.1111,6.6667,2.2222,2.0,1.5556
237,5.7778,7.1111,6.5556,5.7778,6.8889,5.8889,5.7778,2.2222,6.1111,6.4444,2.6667,6.0,7.2222,7.3333
238,1.4444,6.4444,5.1111,3.8889,5.3333,1.4444,2.8889,6.8889,2.1111,3.3333,7.0,1.5556,1.7778,1.1111
239,2.6667,7.1111,7.4444,5.5556,8.2222,5.0,5.2222,3.7778,5.6667,8.1111,5.5556,2.5556,6.4444,4.5556
240,1.8889,6.1111,5.1111,3.0,3.6667,1.1111,3.7778,5.8889,1.5556,3.2222,6.7778,1.7778,1.6667,1.4444
241,5.6667,5.7778,5.6667,4.7778,6.3333,4.8889,4.5556,2.5556,5.3333,4.6667,4.0,5.0,4.6667,5.7778
242,5.3333,5.7778,5.8889,5.3333,4.5556,5.6667,4.3333,2.8889,5.4444,4.3333,4.3333,5.5556,6.0,5.4444
243,1.8889,5.5556,5.2222,3.4444,2.2222,1.4444,4.8889,7.4444,2.1111,1.7778,5.4444,1.5556,1.6667,2.1111
244,1.6667,5.2222,4.4444,3.8889,2.8889,2.6667,3.8889,6.1111,3.1111,2.2222,6.0,4.2222,2.0,2.3333
245,6.1111,5.3333,5.0,5.5556,5.8889,6.5556,5.1111,3.0,5.5556,4.5556,4.4444,5.8889,6.5556,5.8889
246,5.0,6.2222,7.0,4.8889,5.7778,6.4444,5.5556,4.0,6.2222,4.7778,4.2222,3.1111,7.1111,6.0
247,6.2222,5.7778,6.0,5.8889,5.3333,6.5556,5.1111,3.0,6.3333,5.6667,3.8889,5.5556,6.7778,6.1111
248,5.4444,6.4444,6.4444,5.7778,5.3333,7.2222,5.5556,3.0,5.4444,4.1111,3.2222,5.5556,5.5556,5.8889
249,2.2222,5.8889,5.5556,4.0,5.4444,3.2222,4.4444,4.2222,3.8889,4.1111,5.4444,2.1111,4.6667,2.4444
250,5.1111,5.5556,5.6667,4.4444,5.0,5.8889,4.5556,3.6667,5.2222,4.5556,4.3333,5.2222,5.3333,4.5556
251,6.7778,7.0,6.6667,4.2222,4.4444,6.6667,5.3333,4.1111,5.6667,3.8889,4.7778,6.0,6.7778,7.0
252,1.7778,5.6667,5.6667,4.5556,4.7778,2.1111,4.8889,5.8889,2.5556,3.7778,5.6667,1.8889,2.2222,1.8889
253,7.4444,7.0,7.1111,6.3333,5.4444,7.3333,6.3333,2.0,7.4444,5.6667,3.0,6.4444,7.4444,7.2222
254,4.0,5.2222,5.3333,3.8889,4.8889,3.5556,4.3333,3.5556,4.2222,4.0,4.8889,4.1111,5.6667,4.7778
255,6.1111,4.7778,5.7778,6.6667,5.8889,6.8889,4.3333,2.6667,7.1111,5.4444,2.7778,6.8889,7.2222,7.0
256,6.7778,6.8889,7.0,6.3333,6.2222,7.5556,5.7778,2.1111,7.1111,7.1111,2.4444,6.6667,6.8889,7.4444
257,6.2222,5.5556,4.5556,5.0,5.8889,6.5556,4.2222,2.4444,6.4444,4.8889,3.7778,5.1111,5.8889,5.7778
258,7.5556,6.7778,6.5556,6.4444,7.0,7.2222,5.2222,1.8889,7.6667,5.6667,2.4444,6.4444,7.3333,7.7778
259,2.3333,6.6667,4.1111,3.8889,5.1111,2.3333,4.6667,6.3333,2.0,4.6667,5.5556,2.5556,2.6667,1.8889
260,6.6667,6.6667,5.7778,4.7778,5.6667,6.8889,6.3333,2.7778,6.2222,4.3333,3.2222,5.4444,5.7778,6.8889
261,6.8889,6.4444,6.8889,6.1111,5.4444,6.8889,6.4444,2.8889,6.8889,5.2222,3.8889,5.8889,7.4444,7.0
262,4.1111,6.6667,6.5556,4.8889,4.8889,4.4444,7.1111,3.2222,6.5556,5.2222,4.8889,4.0,6.5556,4.5556
263,7.0,4.6667,5.4444,6.3333,6.0,6.8889,5.2222,2.3333,6.6667,6.6667,3.5556,6.8889,6.7778,6.4444
264,5.8889,6.6667,7.3333,4.6667,6.0,6.3333,5.7778,2.1111,6.5556,5.2222,3.6667,4.1111,7.8889,7.1111
265,6.2222,5.7778,6.2222,5.1111,5.7778,7.0,5.1111,2.6667,4.7778,6.1111,4.1111,6.0,6.8889,6.2222
266,1.2222,7.4444,6.3333,4.0,2.8889,1.7778,3.7778,6.7778,2.0,2.0,6.5556,1.5556,2.0,1.2222
267,7.1111,5.5556,5.8889,6.0,7.0,7.7778,5.0,1.7778,6.4444,6.3333,3.4444,6.3333,6.3333,6.7778
268,3.1111,4.0,3.7778,4.4444,4.6667,5.6667,4.3333,4.8889,4.4444,3.7778,4.2222,4.1111,3.5556,2.8889
269,2.3333,7.7778,6.2222,3.8889,6.3333,2.7778,4.6667,4.7778,5.3333,3.7778,4.8889,2.1111,7.8889,3.5556
270,2.8889,6.7778,6.0,5.0,5.1111,3.0,4.3333,2.6667,3.5556,4.8889,3.4444,3.1111,3.4444,5.2222
271,1.6667,6.4444,3.3333,3.1111,3.0,4.6667,2.3333,6.5556,3.1111,2.4444,5.3333,3.0,2.3333,1.3333
272,2.8889,6.1111,6.5556,4.3333,4.1111,4.1111,4.7778,5.5556,4.3333,3.3333,3.4444,4.1111,3.6667,3.6667
273,6.6667,6.5556,6.5556,6.6667,7.1111,8.1111,4.0,2.3333,6.6667,7.1111,2.3333,7.5556,6.2222,7.4444
274,7.5556,5.0,6.2222,5.5556,6.4444,7.3333,4.4444,2.6667,5.5556,4.3333,3.3333,6.2222,6.5556,7.2222
275,7.3333,6.7778,7.3333,5.6667,5.7778,6.4444,5.4444,3.0,5.4444,6.2222,2.5556,5.3333,6.7778,7.4444
276,4.7778,5.7778,6.6667,3.8889,5.3333,4.5556,4.0,4.0,2.8889,5.5556,5.4444,5.0,4.5556,3.2222
277,6.8889,6.1111,6.3333,6.2222,6.4444,6.7778,5.4444,2.2222,5.6667,6.4444,4.3333,6.3333,6.4444,6.8889
278,1.6667,4.8889,6.0,4.5556,3.5556,2.7778,4.7778,4.7778,5.2222,2.8889,4.8889,2.2222,2.6667,2.3333
279,2.5556,4.7778,5.5556,4.4444,5.5556,1.6667,4.7778,4.7778,3.1111,4.3333,5.0,1.7778,3.3333,2.0
280,4.5556,7.2222,6.5556,4.7778,4.3333,6.8889,5.3333,1.7778,5.2222,5.0,4.1111,4.6667,6.8889,6.5556
281,5.6667,6.5556,5.8889,6.1111,6.6667,5.8889,5.3333,1.6667,4.1111,5.5556,2.7778,6.1111,5.3333,6.4444
282,3.7778,5.1111,6.3333,5.0,4.1111,4.4444,5.1111,3.3333,5.0,4.2222,3.7778,4.0,4.1111,4.1111
283,3.8889,6.2222,6.5556,5.2222,5.1111,4.3333,5.0,2.6667,5.0,4.3333,3.5556,3.4444,3.6667,5.5556
284,6.2222,5.6667,6.0,5.0,4.5556,6.7778,4.7778,2.1111,6.1111,5.0,3.4444,6.2222,6.5556,5.6667
285,3.8889,4.0,5.2222,5.0,5.0,5.6667,5.0,3.7778,5.0,4.7778,4.1111,5.3333,4.8889,4.3333
286,5.3333,6.0,6.0,5.7778,6.4444,6.7778,5.4444,2.0,6.2222,4.1111,3.2222,6.0,6.1111,6.5556
287,6.0,6.8889,7.3333,5.8889,5.2222,6.4444,5.5556,3.8889,5.7778,4.7778,3.7778,6.4444,5.2222,6.5556
288,1.3333,2.7778,4.7778,4.6667,2.7778,2.8889,4.5556,6.1111,3.6667,2.6667,5.1111,3.4444,2.3333,1.3333
289,6.7778,6.8889,6.6667,7.5556,5.1111,7.3333,4.2222,2.5556,6.4444,5.0,3.2222,5.0,7.3333,7.8889
290,4.5556,4.3333,5.0,5.3333,5.0,5.6667,4.6667,2.3333,6.1111,4.8889,3.0,5.2222,5.6667,6.1111
291,7.2222,6.6667,6.6667,6.7778,5.4444,8.1111,4.4444,2.2222,6.7778,6.3333,2.2222,7.0,7.1111,7.7778
292,7.7778,5.8889,6.5556,6.4444,6.2222,7.5556,4.6667,1.4444,7.3333,3.8889,1.8889,6.6667,6.7778,8.2222
293,5.4444,6.1111,5.1111,6.0,4.6667,6.8889,5.0,2.8889,7.2222,4.8889,2.5556,6.6667,7.5556,7.3333
294,3.8889,6.2222,6.2222,5.7778,3.4444,4.2222,5.2222,3.2222,4.8889,4.1111,2.8889,5.0,5.2222,5.7778
295,8.0,6.7778,7.4444,5.1111,5.8889,8.2222,3.6667,3.6667,6.2222,5.7778,3.5556,7.6667,7.8889,7.7778
296,6.7778,5.6667,5.4444,5.5556,6.3333,8.2222,5.4444,2.6667,6.3333,4.3333,4.1111,6.6667,6.5556,7.3333
297,6.4444,5.7778,6.0,5.7778,5.4444,7.8889,4.6667,2.0,7.6667,6.5556,3.1111,7.0,8.3333,6.7778
298,6.4444,4.5556,5.6667,5.4444,4.3333,7.8889,5.0,1.7778,7.2222,5.8889,3.5556,6.7778,7.4444,6.4444
299,3.4444,5.1111,5.8889,5.4444,7.2222,3.6667,3.2222,5.0,2.3333,5.2222,3.4444,3.2222,4.3333,2.4444
300,4.8889,4.7778,5.2222,6.0,6.0,8.1111,4.0,3.2222,4.8889,5.6667,3.3333,7.2222,6.2222,4.7778
301,7.4444,5.6667,6.1111,6.1111,5.0,8.0,5.2222,2.1111,7.0,6.8889,3.2222,7.1111,6.5556,7.0
302,4.6667,6.6667,7.1111,6.6667,5.0,7.6667,3.7778,3.8889,5.7778,4.8889,3.0,4.4444,7.7778,6.6667
303,4.8889,5.2222,5.8889,5.1111,3.5556,6.4444,3.7778,3.3333,5.7778,4.1111,3.3333,5.7778,4.6667,5.7778
304,6.3333,5.3333,6.5556,4.6667,4.5556,7.4444,4.0,2.1111,6.1111,4.0,3.2222,6.5556,7.1111,7.2222
305,4.8889,5.1111,5.7778,5.5556,6.4444,6.0,4.0,3.1111,5.8889,5.0,2.5556,5.0,5.1111,6.1111
306,2.0,4.7778,6.1111,3.7778,4.5556,4.1111,3.4444,6.4444,2.8889,4.2222,5.6667,3.0,2.8889,2.2222
307,8.2222,6.0,6.4444,6.5556,7.2222,8.0,4.1111,2.0,7.4444,5.8889,2.3333,7.8889,7.2222,8.2222
308,1.8889,6.7778,6.1111,4.6667,3.2222,3.7778,4.2222,6.5556,4.0,4.0,5.4444,2.7778,2.4444,2.4444
309,5.8889,6.5556,6.5556,6.5556,5.3333,7.6667,4.7778,4.0,5.6667,5.4444,3.3333,5.2222,6.3333,6.2222
310,4.1111,6.3333,5.3333,4.5556,4.2222,5.8889,4.7778,3.5556,5.6667,5.2222,3.7778,4.5556,6.2222,5.7778
311,6.0,6.1111,6.7778,5.5556,4.2222,7.0,5.7778,3.3333,5.6667,6.7778,2.4444,5.4444,5.8889,6.2222
312,1.3333,6.2222,7.2222,4.0,5.5556,2.1111,4.8889,5.6667,2.7778,3.6667,5.0,2.7778,2.4444,3.3333
313,2.6667,6.3333,6.0,4.2222,5.2222,2.8889,4.7778,4.5556,4.0,5.0,4.6667,3.6667,2.3333,3.7778
314,5.7778,6.2222,7.0,5.7778,7.2222,5.8889,6.4444,2.3333,6.3333,5.5556,4.2222,5.3333,7.3333,5.8889
315,6.5556,5.5556,6.6667,7.4444,6.1111,7.1111,5.4444,2.1111,7.0,5.1111,2.5556,6.6667,5.6667,6.8889
316,2.3333,7.5556,6.3333,4.2222,5.7778,2.0,4.0,4.0,3.5556,4.3333,4.4444,1.6667,5.3333,2.7778
317,6.0,6.4444,6.6667,5.2222,4.4444,6.5556,4.8889,1.6667,6.1111,4.3333,3.2222,5.8889,6.4444,6.8889
318,4.5556,6.0,5.5556,5.0,4.4444,4.3333,5.4444,3.4444,5.3333,4.1111,4.0,5.0,5.6667,5.3333
319,6.7778,5.7778,5.8889,6.6667,6.5556,8.2222,5.5556,1.5556,7.1111,5.2222,1.6667,6.2222,6.5556,7.7778
320,6.8889,7.4444,7.0,7.5556,6.8889,7.7778,6.2222,2.2222,6.8889,5.6667,1.8889,6.6667,6.4444,7.3333
321,4.6667,6.7778,6.7778,6.2222,5.7778,6.0,5.4444,1.7778,6.3333,4.4444,2.7778,5.5556,7.4444,7.8889
322,7.6667,6.1111,6.4444,5.6667,7.1111,8.3333,4.5556,1.2222,7.0,6.1111,2.6667,7.2222,6.7778,7.8889
323,6.7778,6.3333,7.1111,6.2222,6.2222,7.2222,5.3333,1.5556,6.4444,4.6667,2.5556,6.2222,7.3333,7.3333
324,3.3333,7.0,6.4444,4.4444,5.1111,3.6667,4.7778,3.2222,4.4444,5.0,4.1111,2.7778,4.6667,4.0
325,7.0,6.6667,7.6667,6.3333,5.2222,8.1111,5.7778,2.4444,7.5556,6.1111,1.7778,7.0,7.6667,7.3333
326,2.4444,4.6667,6.1111,4.3333,4.6667,3.1111,4.5556,5.0,4.4444,3.8889,4.6667,4.1111,3.8889,3.8889
327,6.4444,6.6667,5.5556,6.4444,4.6667,7.1111,5.0,3.5556,5.7778,4.3333,3.3333,5.6667,7.2222,5.8889
328,7.5556,6.5556,6.6667,6.5556,6.8889,6.2222,4.8889,2.3333,7.2222,5.5556,2.4444,7.5556,7.0,7.7778
329,2.8889,5.8889,7.5556,4.8889,4.6667,4.3333,3.8889,5.2222,5.0,3.4444,4.4444,3.1111,6.6667,3.0
330,5.5556,6.6667,6.4444,5.8889,3.3333,6.8889,4.7778,3.3333,5.7778,3.5556,2.6667,6.1111,7.1111,6.3333
331,8.0,6.2222,6.7778,6.8889,7.6667,8.0,5.3333,1.3333,8.2222,5.8889,1.6667,8.0,7.3333,8.2222
332,2.1111,5.8889,5.3333,3.6667,4.1111,2.7778,3.4444,6.1111,3.5556,4.3333,5.6667,3.4444,2.2222,2.6667
333,4.6667,5.5556,6.5556,5.7778,6.6667,5.5556,4.6667,5.1111,3.4444,5.5556,3.2222,5.0,5.3333,4.4444
334,2.7778,5.2222,6.6667,4.0,6.5556,4.7778,5.2222,4.2222,2.5556,4.7778,4.8889,3.0,5.0,4.1111
335,2.5556,4.2222,6.1111,5.8889,5.0,4.5556,4.5556,4.5556,3.6667,3.5556,5.3333,3.2222,3.1111,2.8889
336,6.3333,6.4444,6.5556,4.5556,6.2222,5.0,5.8889,3.3333,5.4444,4.5556,2.8889,6.4444,4.0,5.8889
337,7.2222,7.3333,6.0,6.4444,6.0,7.6667,6.4444,2.5556,6.2222,4.4444,3.3333,6.3333,7.0,6.7778
338,1.4444,6.4444,5.7778,3.4444,5.2222,2.0,5.4444,4.7778,4.1111,3.2222,4.3333,2.6667,2.7778,3.6667
339,7.2222,4.1111,5.7778,6.6667,4.6667,6.5556,4.3333,1.6667,7.0,4.3333,2.8889,7.0,6.1111,7.2222
340,5.1111,5.1111,5.8889,4.5556,5.5556,6.2222,5.2222,3.5556,6.0,4.1111,3.8889,5.1111,6.4444,5.1111
341,6.2222,5.6667,6.4444,4.6667,5.7778,7.1111,5.4444,3.2222,6.1111,5.0,4.1111,5.2222,7.5556,5.0
342,6.0,6.3333,6.4444,4.5556,6.3333,6.8889,5.5556,3.0,6.1111,5.3333,3.0,4.1111,7.1111,5.7778
343,5.7778,5.7778,6.4444,5.7778,5.7778,6.4444,5.5556,2.4444,5.8889,5.2222,4.1111,5.5556,6.8889,5.8889
344,6.2222,4.8889,4.7778,5.4444,6.3333,7.2222,4.8889,1.7778,5.5556,5.1111,2.5556,7.0,7.0,7.5556
345,2.2222,5.2222,5.0,3.3333,5.6667,3.0,5.7778,7.3333,1.5556,1.5556,6.6667,2.3333,1.6667,1.2222
346,6.0,5.2222,6.1111,5.8889,6.1111,6.4444,4.7778,2.3333,5.8889,5.3333,3.6667,5.6667,6.4444,6.3333
347,6.0,6.4444,6.0,5.4444,4.4444,7.3333,5.5556,3.2222,5.6667,5.0,4.2222,5.5556,6.8889,6.5556
348,7.4444,4.4444,6.2222,6.3333,5.2222,7.6667,4.3333,1.4444,6.5556,4.5556,2.6667,7.0,6.5556,7.8889
349,3.8889,6.5556,6.4444,4.8889,5.5556,4.1111,4.2222,2.3333,5.5556,4.1111,2.6667,3.5556,4.8889,6.3333
350,5.7778,4.6667,5.8889,5.0,4.5556,6.1111,3.7778,3.5556,6.0,4.6667,2.7778,6.1111,4.8889,5.4444
351,3.5556,4.3333,5.6667,4.8889,3.0,3.4444,3.4444,2.5556,3.7778,3.4444,3.5556,4.7778,3.5556,3.6667
352,2.6667,5.7778,5.0,4.2222,4.2222,3.3333,3.4444,4.3333,3.7778,3.1111,4.7778,3.4444,3.4444,3.1111
353,5.1111,7.3333,8.0,5.1111,4.7778,6.0,4.8889,2.5556,6.1111,4.8889,3.5556,4.6667,7.6667,8.1111
354,7.1111,4.6667,5.1111,6.0,6.1111,7.1111,4.1111,2.7778,7.6667,5.3333,2.2222,7.7778,6.5556,7.8889
355,1.5556,6.5556,3.3333,2.8889,2.0,1.4444,3.0,6.7778,1.7778,1.7778,5.4444,1.2222,1.6667,1.3333
356,6.8889,5.8889,6.6667,6.8889,5.6667,6.7778,4.5556,2.2222,7.4444,4.8889,2.1111,7.0,7.1111,7.6667
357,6.2222,6.2222,6.5556,6.1111,6.0,6.1111,4.4444,3.3333,6.6667,3.8889,3.7778,5.6667,7.2222,6.6667
358,3.5556,6.5556,7.2222,6.3333,5.5556,6.3333,6.1111,2.7778,6.3333,4.6667,1.8889,5.8889,7.0,7.2222
359,5.2222,5.8889,5.8889,5.5556,4.5556,6.2222,3.8889,5.2222,4.8889,4.8889,3.0,5.4444,4.7778,5.3333
360,5.5556,5.0,5.3333,6.3333,3.0,7.1111,4.5556,4.2222,7.2222,2.7778,2.6667,6.6667,6.2222,6.4444
361,4.6667,5.1111,5.3333,6.3333,4.3333,6.6667,3.4444,2.6667,4.8889,5.1111,3.5556,6.1111,6.4444,5.7778
362,7.1111,6.3333,6.6667,6.5556,5.1111,6.3333,5.5556,2.0,4.6667,5.2222,4.5556,5.3333,6.1111,7.1111
363,4.5556,5.5556,7.1111,3.6667,5.8889,2.7778,4.4444,5.2222,4.2222,6.2222,3.1111,2.2222,6.2222,2.4444
364,4.5556,5.8889,6.5556,4.0,5.8889,2.3333,4.2222,5.1111,3.5556,6.0,3.1111,2.2222,2.1111,1.4444
365,6.8889,6.2222,6.5556,6.2222,5.3333,6.8889,5.1111,2.4444,5.3333,5.4444,3.1111,5.4444,6.8889,7.2222
366,6.5556,5.8889,6.6667,6.0,6.4444,7.3333,4.7778,1.8889,5.4444,4.7778,3.1111,7.0,6.3333,7.1111
367,5.0,5.3333,6.0,3.7778,5.0,5.0,4.3333,2.0,4.5556,4.6667,3.3333,6.0,4.6667,4.5556
368,5.3333,4.8889,5.7778,5.3333,4.3333,4.7778,4.7778,3.3333,4.3333,5.2222,2.8889,4.7778,5.3333,5.7778
369,5.4444,5.6667,5.6667,5.2222,4.4444,6.4444,4.8889,4.0,5.6667,4.4444,3.6667,5.6667,5.2222,6.4444
370,4.2222,5.8889,6.7778,5.1111,5.2222,4.7778,5.0,4.3333,4.7778,4.8889,2.7778,2.7778,6.3333,4.2222
371,3.4444,5.1111,4.1111,3.6667,4.3333,5.0,4.5556,5.3333,4.7778,4.7778,4.1111,4.6667,4.5556,3.8889
372,4.8889,5.8889,5.8889,4.7778,4.6667,5.1111,4.1111,3.7778,5.2222,4.8889,3.4444,2.8889,5.3333,4.0
373,4.6667,5.3333,5.1111,5.6667,4.0,6.8889,5.6667,3.0,5.4444,4.6667,5.4444,4.5556,5.0,4.3333
374,3.1111,5.4444,6.2222,3.5556,3.3333,2.8889,3.4444,3.3333,4.0,3.7778,6.2222,2.2222,3.1111,2.4444
375,3.8889,6.7778,6.0,5.0,3.8889,4.7778,5.2222,1.8889,5.4444,3.7778,4.0,3.2222,5.8889,5.1111
376,5.4444,5.2222,4.8889,6.1111,4.1111,6.2222,5.1111,2.5556,4.6667,5.1111,3.3333,5.6667,5.7778,5.5556
377,3.1111,6.0,5.4444,3.6667,3.3333,3.7778,4.4444,4.5556,5.1111,3.6667,3.7778,2.1111,7.4444,3.2222
378,6.2222,5.1111,3.6667,6.0,5.4444,6.7778,4.7778,1.6667,5.7778,6.4444,3.3333,6.5556,5.6667,5.3333
379,2.2222,5.6667,6.5556,2.8889,4.2222,2.1111,4.2222,4.0,4.7778,4.1111,5.3333,2.0,5.4444,2.7778
380,6.2222,6.4444,5.7778,5.0,4.7778,6.6667,5.2222,2.7778,5.5556,4.8889,3.1111,5.5556,7.3333,6.7778
381,5.0,6.1111,6.7778,5.3333,5.5556,6.1111,4.7778,3.2222,5.2222,5.6667,4.3333,4.8889,6.7778,7.1111
382,3.3333,4.5556,5.4444,3.7778,2.5556,5.0,5.1111,4.5556,4.1111,2.8889,4.7778,3.4444,4.7778,3.7778
383,1.5556,5.3333,5.0,3.2222,4.1111,2.3333,3.0,7.6667,1.6667,3.5556,6.0,2.1111,1.7778,1.1111
384,2.0,5.6667,5.3333,4.4444,3.7778,3.2222,4.4444,2.8889,4.0,3.8889,4.8889,2.5556,4.6667,3.2222
385,3.0,7.4444,7.5556,4.5556,4.2222,5.6667,5.6667,4.4444,5.7778,4.3333,5.0,3.3333,6.1111,4.3333
386,5.5556,5.1111,6.3333,6.6667,5.2222,7.5556,5.6667,1.5556,7.1111,4.5556,3.1111,5.7778,6.8889,6.1111
387,2.1111,5.6667,6.0,5.1111,5.6667,2.1111,5.1111,5.0,2.7778,5.5556,3.8889,2.2222,2.5556,1.4444
388,7.0,6.2222,5.6667,6.1111,7.4444,7.8889,4.8889,1.3333,7.0,6.1111,1.6667,7.2222,7.3333,7.5556
389,1.4444,7.1111,7.3333,4.2222,5.1111,1.3333,5.5556,3.7778,3.0,5.8889,4.2222,2.1111,3.6667,2.1111
390,4.8889,4.2222,4.7778,5.8889,4.4444,7.0,4.6667,2.2222,6.2222,4.6667,2.6667,6.4444,6.2222,5.3333
391,7.5556,6.7778,6.7778,5.8889,4.2222,7.4444,4.5556,1.5556,7.3333,4.7778,2.2222,7.5556,6.3333,7.6667
392,8.1111,6.1111,5.2222,7.1111,7.2222,7.7778,4.5556,1.4444,7.7778,6.1111,1.6667,7.1111,7.3333,8.4444
393,1.3333,4.8889,4.7778,5.0,3.7778,3.6667,5.1111,4.5556,5.1111,2.4444,4.2222,4.1111,3.0,2.7778
394,6.5556,5.5556,6.4444,6.5556,5.0,7.6667,5.3333,2.3333,7.5556,4.5556,2.3333,6.8889,6.3333,6.5556
395,1.0,7.0,7.6667,3.6667,4.0,4.2222,4.4444,4.4444,5.7778,3.2222,3.4444,1.6667,6.3333,3.7778
396,6.3333,5.7778,6.1111,6.1111,5.5556,7.4444,4.3333,1.7778,6.6667,4.6667,1.8889,7.0,6.6667,7.0
